BF(MC), 10, 2048, 1961432.011000
BF(MC), 10, 2048, 2072301.219000
BF(MC), 10, 2048, 2427802.663000
BF(MC), 10, 2048, 1966328.738000
Bin+(MC), 10, 2048, 1485000.380000
Bin+(MC), 10, 2048, 624577.558000
Bin+(MC), 10, 2048, 826301.415000
Bin+(MC), 10, 2048, 550130.302000
Bin+(MC), 10, 2048, 582710.072000
Bin+(MC), 10, 2048, 564303.270000
Bin+(MC), 10, 2048, 557562.412000
Bin+(MC), 10, 2048, 562166.441000
Bin+(MC), 10, 2048, 575580.428000
Bin+(MC), 10, 2048, 568064.686000
BF(MC), 14, 128, 273927.366000
BF(MC), 14, 128, 256221.166000
BF(MC), 14, 128, 274000.561000
BF(MC), 14, 128, 270347.055000
BF(MC), 14, 128, 273191.417000
BF(MC), 14, 128, 270515.082000
BF(MC), 14, 128, 264369.937000
BF(MC), 14, 128, 271403.136000
BF(MC), 14, 128, 279696.227000
BF(MC), 14, 128, 277654.749000
Bin+(MC), 14, 128, 185399.792000
Bin+(MC), 14, 128, 192242.444000
Bin+(MC), 14, 128, 184118.232000
Bin+(MC), 14, 128, 186158.898000
Bin+(MC), 14, 128, 192978.525000
Bin+(MC), 14, 128, 182774.369000
Bin+(MC), 14, 128, 188485.540000
Bin+(MC), 14, 128, 202452.866000
Bin+(MC), 14, 128, 198786.465000
Bin+(MC), 14, 128, 195257.929000
BF(MC), 14, 256, 427067.705000
BF(MC), 14, 256, 434374.859000
BF(MC), 14, 256, 444161.794000
BF(MC), 14, 256, 444650.393000
BF(MC), 14, 256, 446273.979000
BF(MC), 14, 256, 540187.898000
BF(MC), 14, 256, 420770.572000
BF(MC), 14, 256, 408105.438000
BF(MC), 14, 256, 415616.413000
BF(MC), 14, 256, 420544.406000
Bin+(MC), 14, 256, 519616.089000
Bin+(MC), 14, 256, 194043.847000
Bin+(MC), 14, 256, 198146.690000
Bin+(MC), 14, 256, 187210.589000
Bin+(MC), 14, 256, 193495.088000
Bin+(MC), 14, 256, 191021.878000
Bin+(MC), 14, 256, 185946.072000
Bin+(MC), 14, 256, 195909.401000
Bin+(MC), 14, 256, 195627.627000
Bin+(MC), 14, 256, 193418.252000
BF(MC), 14, 512, 874273.566000
BF(MC), 14, 512, 705193.026000
BF(MC), 14, 512, 778435.731000
BF(MC), 14, 512, 781652.108000
BF(MC), 14, 512, 766896.669000
BF(MC), 14, 512, 764603.522000
BF(MC), 14, 512, 775850.432000
BF(MC), 14, 512, 769446.500000
BF(MC), 14, 512, 766902.555000
BF(MC), 14, 512, 767123.585000
Bin+(MC), 14, 512, 851463.426000
Bin+(MC), 14, 512, 231333.360000
Bin+(MC), 14, 512, 233757.583000
Bin+(MC), 14, 512, 228250.504000
Bin+(MC), 14, 512, 235642.835000
Bin+(MC), 14, 512, 239512.571000
